dt,price,pricelog
2020-10-23 00:00:00.000,12951.044060038126,9.46893168627464
2020-10-24 00:00:00.000,12928.072296348406,9.46715637297516
2020-10-25 00:00:00.000,13106.04601925958,9.480828930905622
2020-10-26 00:00:00.000,13021.410842124118,9.47435026950223
2020-10-27 00:00:00.000,13060.79221208406,9.47737006041522
2020-10-28 00:00:00.000,13655.185415883081,9.521874612422947
2020-10-29 00:00:00.000,13282.999348292438,9.494240252069222
2020-10-30 00:00:00.000,13441.878496031612,9.506130373360328
2020-10-31 00:00:00.000,13537.174271524887,9.51319482982124
2020-11-01 00:00:00.000,13778.637638352931,9.530874674538873
2020-11-02 00:00:00.000,13720.361465146289,9.526636246788973
2020-11-03 00:00:00.000,13558.361795524168,9.51475874265657
2020-11-04 00:00:00.000,13989.976358180447,9.546096377749626
2020-11-05 00:00:00.000,14101.716050813722,9.554051774692187
2020-11-06 00:00:00.000,15553.331701081443,9.652030151961835
2020-11-07 00:00:00.000,15548.312145063144,9.651707367990241
2020-11-08 00:00:00.000,14818.45891122149,9.60362890634598
2020-11-09 00:00:00.000,15496.316149147417,9.64835760686293
2020-11-10 00:00:00.000,15335.342198178862,9.637915391146388
2020-11-11 00:00:00.000,15278.70965979927,9.634215612806502
2020-11-12 00:00:00.000,15686.905986213233,9.660581629736557
2020-11-13 00:00:00.000,16265.149252483357,9.696780015163128
2020-11-14 00:00:00.000,16326.81487507908,9.70056411948646
2020-11-15 00:00:00.000,16095.561510630652,9.686298830395605
2020-11-16 00:00:00.000,15984.673784156614,9.679385653663346
2020-11-17 00:00:00.000,16714.40386322188,9.724026133439367
2020-11-18 00:00:00.000,17651.82042768171,9.778594197421407
2020-11-19 00:00:00.000,17829.934958345126,9.788634062973086
2020-11-20 00:00:00.000,17819.75743096837,9.78806308875305
2020-11-21 00:00:00.000,18628.813489036198,9.832464773378309
2020-11-22 00:00:00.000,18689.528655825852,9.835718681074667
2020-11-23 00:00:00.000,18390.61184379203,9.819595587506692
2020-11-24 00:00:00.000,18360.693300385865,9.817967424920461
2020-11-25 00:00:00.000,19091.524181728702,9.856999755425145
2020-11-26 00:00:00.000,18753.288921684914,9.839124425172699
2020-11-27 00:00:00.000,17138.029512395206,9.749055221271881
2020-11-28 00:00:00.000,17140.27555252362,9.749186268599185
2020-11-29 00:00:00.000,17718.972832629497,9.782391255923049
2020-11-30 00:00:00.000,18169.95420978285,9.807524641287033
2020-12-01 00:00:00.000,19609.52143957559,9.883770514995396
2020-12-02 00:00:00.000,18857.417371118165,9.844661609966531
2020-12-03 00:00:00.000,19208.398191994624,9.863102868214881
2020-12-04 00:00:00.000,19435.20484740911,9.874841383359879
2020-12-05 00:00:00.000,18711.226549886927,9.836878972965886
2020-12-06 00:00:00.000,19139.111575237486,9.85948924675291
2020-12-07 00:00:00.000,19325.55411859109,9.869183546710316
2020-12-08 00:00:00.000,19198.806493935343,9.862603394309549
2020-12-09 00:00:00.000,18336.514581297808,9.816649683109434
2020-12-10 00:00:00.000,18564.986455688137,9.829032637049274
2020-12-11 00:00:00.000,18262.058384653155,9.812580874228077
2020-12-12 00:00:00.000,18058.027339569555,9.801345592852853
2020-12-13 00:00:00.000,18807.09540322016,9.841989492679792
2020-12-14 00:00:00.000,19151.13442340493,9.860117231674343
2020-12-15 00:00:00.000,19259.97047153096,9.86578415220094
2020-12-16 00:00:00.000,19432.362456862407,9.874695123084338
2020-12-17 00:00:00.000,21317.66213678684,9.967291216394099
2020-12-18 00:00:00.000,22805.65580598891,10.034763845846504
2020-12-19 00:00:00.000,23120.57055156752,10.048478000317786
2020-12-20 00:00:00.000,23863.85484171969,10.080120243445599
2020-12-21 00:00:00.000,23518.31842054723,10.065534903731589
2020-12-22 00:00:00.000,22840.991707188354,10.036312082581642
2020-12-23 00:00:00.000,23794.79330262859,10.077222066929064
2020-12-24 00:00:00.000,23308.12723217715,10.056557386982284
2020-12-25 00:00:00.000,23760.287048542956,10.075770854571237
2020-12-26 00:00:00.000,24671.107714415415,10.113388109788795
2020-12-27 00:00:00.000,26476.130137019492,10.183998856509234
2020-12-28 00:00:00.000,26423.22879190229,10.181998780749398
2020-12-29 00:00:00.000,27125.384120651503,10.208225251872502
2020-12-30 00:00:00.000,27424.538954606684,10.219193473866541
2020-12-31 00:00:00.000,28837.28852895899,10.269424569259074
2021-01-01 00:00:00.000,29022.41839530417,10.275823858434757
2021-01-02 00:00:00.000,29352.12679194895,10.28712028572969
2021-01-03 00:00:00.000,32163.824935335215,10.378597650777193
2021-01-04 00:00:00.000,33008.226203489285,10.40451208827741
2021-01-05 00:00:00.000,31515.575966658354,10.358237177733193
2021-01-06 00:00:00.000,34082.20604904424,10.4365307103343
2021-01-07 00:00:00.000,36933.520137309126,10.5168748224838
2021-01-08 00:00:00.000,39547.08408135567,10.58524724307845
2021-01-09 00:00:00.000,40815.96185478254,10.616828505815851
2021-01-10 00:00:00.000,40296.5290038294,10.60402061528823
2021-01-11 00:00:00.000,38397.895985418174,10.555757945028278
2021-01-12 00:00:00.000,35669.90668663349,10.48206266233139
2021-01-13 00:00:00.000,33938.33587810088,10.432300506298605
2021-01-14 00:00:00.000,37456.00772548642,10.530922395985648
2021-01-15 00:00:00.000,39232.74997140346,10.577267135431569
2021-01-16 00:00:00.000,36787.52121668496,10.512913969277816
